#OTU ID,1CMET2-PWY,3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,AEROBACTINSYN-PWY,ALL-CHORISMATE-PWY,ANAEROFRUCAT-PWY,ANAGLYCOLYSIS-PWY,ARG+POLYAMINE-SYN,ARGDEG-PWY,ARGORNPROST-PWY,ARGSYN-PWY,ARGSYNBSUB-PWY,ARO-PWY,ASPASN-PWY,AST-PWY,BENZCOA-PWY,BIOTIN-BIOSYNTHESIS-PWY,BRANCHED-CHAIN-AA-SYN-PWY,CALVIN-PWY,CATECHOL-ORTHO-CLEAVAGE-PWY,CENTBENZCOA-PWY,CENTFERM-PWY,CHLOROPHYLL-SYN,COA-PWY,COBALSYN-PWY,CODH-PWY,COLANSYN-PWY,COMPLETE-ARO-PWY,CRNFORCAT-PWY,DAPLYSINESYN-PWY,DENITRIFICATION-PWY,DENOVOPURINE2-PWY,DHGLUCONATE-PYR-CAT-PWY,DTDPRHAMSYN-PWY,ECASYN-PWY,ENTBACSYN-PWY,FAO-PWY,FASYN-ELONG-PWY,FASYN-INITIAL-PWY,FERMENTATION-PWY,FOLSYN-PWY,FUC-RHAMCAT-PWY,FUCCAT-PWY,GALACT-GLUCUROCAT-PWY,GALACTARDEG-PWY,GALACTUROCAT-PWY,GALLATE-DEGRADATION-I-PWY,GALLATE-DEGRADATION-II-PWY,GLCMANNANAUT-PWY,GLUCARDEG-PWY,GLUCARGALACTSUPER-PWY,GLUCONEO-PWY,GLUCOSE1PMETAB-PWY,GLUCUROCAT-PWY,GLUTORN-PWY,GLYCOCAT-PWY,GLYCOGENSYNTH-PWY,GLYCOL-GLYOXDEG-PWY,GLYCOLYSIS,GLYCOLYSIS-E-D,GLYCOLYSIS-TCA-GLYOX-BYPASS,GLYOXYLATE-BYPASS,GOLPDLCAT-PWY,HCAMHPDEG-PWY,HEME-BIOSYNTHESIS-II,HEMESYN2-PWY,HEXITOLDEGSUPER-PWY,HISDEG-PWY,HISTSYN-PWY,HOMOSER-METSYN-PWY,HSERMETANA-PWY,ILEUSYN-PWY,KDO-NAGLIPASYN-PWY,KETOGLUCONMET-PWY,LACTOSECAT-PWY,LEU-DEG2-PWY,LIPASYN-PWY,LPSSYN-PWY,MET-SAM-PWY,METH-ACETATE-PWY,METHANOGENESIS-PWY,METHGLYUT-PWY,METHYLGALLATE-DEGRADATION-PWY,NAD-BIOSYNTHESIS-II,NADSYN-PWY,NAGLIPASYN-PWY,NONMEVIPP-PWY,NONOXIPENT-PWY,OANTIGEN-PWY,ORNARGDEG-PWY,ORNDEG-PWY,P101-PWY,P105-PWY,P108-PWY,P122-PWY,P124-PWY,P125-PWY,P161-PWY,P162-PWY,P163-PWY,P164-PWY,P184-PWY,P221-PWY,P23-PWY,P241-PWY,P261-PWY,P281-PWY,P341-PWY,P381-PWY,P4-PWY,P42-PWY,P441-PWY,P461-PWY,P562-PWY,P621-PWY,PANTO-PWY,PANTOSYN-PWY,PENTOSE-P-PWY,PEPTIDOGLYCANSYN-PWY,PHOSLIPSYN-PWY,POLYAMINSYN3-PWY,POLYAMSYN-PWY,POLYISOPRENSYN-PWY,PPGPPMET-PWY,PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,PRPP-PWY,PWY-1269,PWY-1361,PWY-1422,PWY-1501,PWY-1541,PWY-1622,PWY-181,PWY-1861,PWY-1882,PWY-2221,PWY-2941,PWY-2942,PWY-3001,PWY-3081,PWY-3661,PWY-3781,PWY-3801,PWY-3941,PWY-4361,PWY-4722,PWY-4984,PWY-5005,PWY-5022,PWY-5028,PWY-5088,PWY-5097,PWY-5100,PWY-5101,PWY-5103,PWY-5104,PWY-5121,PWY-5154,PWY-5177,PWY-5178,PWY-5180,PWY-5181,PWY-5182,PWY-5183,PWY-5184,PWY-5188,PWY-5189,PWY-5198,PWY-5265,PWY-5266,PWY-5273,PWY-5304,PWY-5345,PWY-5347,PWY-5384,PWY-5392,PWY-5415,PWY-5417,PWY-5419,PWY-5420,PWY-5427,PWY-5430,PWY-5431,PWY-5484,PWY-5499,PWY-5505,PWY-5507,PWY-5509,PWY-5529,PWY-5531,PWY-5532,PWY-5647,PWY-5651,PWY-5654,PWY-5655,PWY-5656,PWY-5659,PWY-5667,PWY-5676,PWY-5677,PWY-5686,PWY-5695,PWY-5705,PWY-5741,PWY-5743,PWY-5744,PWY-5747,PWY-5837,PWY-5838,PWY-5840,PWY-5845,PWY-5850,PWY-5855,PWY-5856,PWY-5857,PWY-5860,PWY-5861,PWY-5862,PWY-5863,PWY-5896,PWY-5897,PWY-5898,PWY-5899,PWY-5910,PWY-5913,PWY-5918,PWY-5920,PWY-5941,PWY-5971,PWY-5973,PWY-5989,PWY-6071,PWY-6107,PWY-6121,PWY-6122,PWY-6123,PWY-6125,PWY-6126,PWY-6141,PWY-6143,PWY-6147,PWY-6148,PWY-6151,PWY-6163,PWY-6165,PWY-6167,PWY-6174,PWY-6182,PWY-6185,PWY-621,PWY-6210,PWY-622,PWY-6263,PWY-6269,PWY-6277,PWY-6282,PWY-6317,PWY-6338,PWY-6339,PWY-6349,PWY-6350,PWY-6353,PWY-6383,PWY-6385,PWY-6386,PWY-6387,PWY-6396,PWY-6397,PWY-6404,PWY-6467,PWY-6470,PWY-6471,PWY-6478,PWY-6505,PWY-6507,PWY-6519,PWY-6545,PWY-6562,PWY-6572,PWY-6581,PWY-6588,PWY-6590,PWY-6608,PWY-6609,PWY-6612,PWY-6628,PWY-6629,PWY-6630,PWY-6641,PWY-6654,PWY-6690,PWY-6700,PWY-6703,PWY-6708,PWY-6713,PWY-6728,PWY-6731,PWY-6737,PWY-6749,PWY-6830,PWY-6876,PWY-6891,PWY-6892,PWY-6895,PWY-6897,PWY-6901,PWY-6906,PWY-6944,PWY-6948,PWY-6956,PWY-6957,PWY-6969,PWY-6992,PWY-7002,PWY-7003,PWY-7007,PWY-7013,PWY-7024,PWY-7046,PWY-7084,PWY-7090,PWY-7094,PWY-7097,PWY-7098,PWY-7111,PWY-7159,PWY-7184,PWY-7185,PWY-7187,PWY-7196,PWY-7197,PWY-7198,PWY-7199,PWY-7200,PWY-7208,PWY-7210,PWY-7211,PWY-7219,PWY-722,PWY-7220,PWY-7221,PWY-7222,PWY-7228,PWY-7229,PWY-7234,PWY-7237,PWY-7242,PWY-7254,PWY-7255,PWY-7274,PWY-7286,PWY-7295,PWY-7315,PWY-7323,PWY-7328,PWY-7332,PWY-7347,PWY-7371,PWY-7373,PWY-7374,PWY-7376,PWY-7377,PWY-7385,PWY-7391,PWY-7392,PWY-7398,PWY-7400,PWY-7401,PWY-7431,PWY-7446,PWY-7456,PWY-7527,PWY-7528,PWY-7539,PWY-7560,PWY-7616,PWY-7644,PWY-7663,PWY-7664,PWY-841,PWY-922,PWY0-1061,PWY0-1241,PWY0-1261,PWY0-1277,PWY0-1296,PWY0-1297,PWY0-1298,PWY0-1319,PWY0-1338,PWY0-1415,PWY0-1479,PWY0-1533,PWY0-1586,PWY0-162,PWY0-166,PWY0-321,PWY0-41,PWY0-42,PWY0-781,PWY0-845,PWY0-862,PWY1G-0,PWY490-3,PWY4FS-7,PWY4FS-8,PWY5F9-12,PWYG-321,PYRIDNUCSAL-PWY,PYRIDNUCSYN-PWY,PYRIDOXSYN-PWY,REDCITCYC,RHAMCAT-PWY,RIBOSYN2-PWY,RUMP-PWY,SALVADEHYPOX-PWY,SER-GLYSYN-PWY,SO4ASSIM-PWY,SUCSYN-PWY,SULFATE-CYS-PWY,TCA,TCA-GLYOX-BYPASS,TEICHOICACID-PWY,THISYN-PWY,THREOCAT-PWY,THRESYN-PWY,TRNA-CHARGING-PWY,TRPSYN-PWY,TYRFUMCAT-PWY,UBISYN-PWY,UDPNAGSYN-PWY,VALDEG-PWY,VALSYN-PWY
Bac_001,21287.94482,5845.433628,0,0,10778.73434,14190.39533,6202.617234,55.13260652,1298.754752,14495.78072,17270.65681,18032.83684,8715.428312,9551.125185,0,16139.64899,21013.52871,16719.99236,6593.215133,0,259.7646078,471.0467985,14911.90281,11551.88586,17.8922858,14681.5442,18982.05476,62.66670106,17638.68692,198.5504202,5187.585758,6920.187575,19173.89742,28.88613389,0,22721.43442,22114.68989,18962.98802,14194.56502,17995.07225,50.76544373,102.0062654,3485.413935,207.6429187,7683.000339,912.3767918,458.6899389,268.8614568,208.1698216,207.6429187,15935.24183,12393.21604,8161.321602,18168.07926,12853.97443,11960.16844,23.95522314,14500.25521,15012.33566,16027.73711,15286.40261,16.81931958,237.6470293,14285.76331,16215.33508,161.0890218,11670.35261,16038.45483,6738.027181,15787.86198,23506.30258,95.2873928,1151.055214,24.29458082,16587.1447,37.29836092,0,9922.370455,161.7781534,44.63527817,37.39314884,1117.226661,2719.860243,1947.698495,10581.60862,15090.13882,25771.46459,16753.34826,55.13260652,1363.366957,396.0322881,17821.51788,9147.597785,2131.572615,9672.831164,99.53010312,8120.629967,55.60484211,100.4103697,4941.820046,945.5103992,13977.83764,2334.206881,28.6305668,35.26631702,3458.05318,89.70799944,205.2613239,13540.45197,5430.395812,721.2248315,246.7526322,6281.142044,23.92916436,14996.01618,14691.51768,17883.49038,15313.32417,22613.70306,5394.533351,3955.224371,17048.0361,9061.102372,17754.69879,5995.641807,10445.29368,297.4178054,1.797579452,35.65368141,4.491034638,0,8406.765429,246.7477008,0,0,398.8727081,18589.19082,19235.16354,0,168.660839,44176.6664,29.93644657,0,165.9376984,0,3789.251678,0,11794.00193,10629.72463,0,18097.68648,829.2447351,25583.41304,20433.82601,5245.269735,15340.40315,14081.34327,27.98889693,3310.915315,3484.929007,9024.33288,3484.929007,286.5478242,0,15273.04322,14476.86764,210.9370621,120.3270989,0,0,136,17050.81898,10049.53507,12036.08358,0,2385.070549,6433.726885,208.2079012,350.2226401,8.054133138,141.8772632,6433.726885,13191.80642,0,8215.896368,168.9109564,11504.67803,824.8773779,1272.827315,52.12408748,98.79167274,1285.431648,105.6532291,224.4624971,0,21204.12126,25921.71886,3029.745086,8.532389813,18013.66366,21061.16968,353.8262608,378.5693289,0,0,8627.021833,324.8252043,686.1441091,637.7983828,558.6562871,467.9896507,15453.36439,15453.36439,15453.36439,315.2414225,464.4460618,377.0757609,369.8827388,467.9896507,631.8047626,631.8047626,631.8047626,99.57536691,16038.28334,13888.26482,10238.9724,1021.092795,910.8424915,25176.42829,19922.48621,7081.015689,238.9582271,18816.32661,17884.93451,14656.20459,16836.24562,17821.07529,0,0,20232.04412,77.68926043,6811.359901,17648.06158,57.48274187,0,41.95672754,6574.493867,5802.237208,12036.08358,48.76709476,0,1316.970142,11553.88249,17884.93451,19695.44972,4543.520957,602.4008646,1083.513878,22.26506024,21.25766871,4742.229352,134.7340623,15286.95896,15424.10834,15510.08304,247.7673962,0,0,10556.92,52.98689097,463.2072001,550.7395094,205.7904509,4715.81202,16894.1258,1447.59856,109.1107914,0,48.27373052,297.4898609,330.1845154,15022.42901,2721.813729,16151.12746,17900.95656,0,16532.75065,42.56511224,35.96054819,237.6470293,14560.90027,13386.56495,15453.36439,0,0,2.499693555,13136.32023,0,0,86.8336786,34.10831446,1258.552334,169.1385132,16575.00534,4236.160367,0,0,0,15.45938849,117.5564693,17888.01321,53.76224463,0,343.1561028,133.7173736,0,0,11.96614571,0,5249.645186,22017.1684,602.4008646,676.5327899,39119.2903,1272.827315,17041.12117,0,4588.879724,7614.84703,14277.10357,62.83851764,7948.73775,10423.69903,18169.03858,89.61200428,17354.64712,17930.65007,509.1387952,17743.39743,16232.86763,17743.39743,17283.65699,18508.66669,14568.30789,13260.65,14167.55461,19395.43055,3.999290466,0,23.99019295,1670.13537,589.6806552,15661.81837,10335.87839,10978.58375,3128.65292,942.4989384,0,834.1138771,8593.344296,475.7968521,0,24.13980684,10958.91418,0,14499.39908,0,20198.23042,0,144.5389098,271.2945615,0,20770.95536,15090.13882,175.0398445,0,24838.10054,20248.87637,17197.43197,69.82426167,13753.5967,7329.595822,13173.84931,802.6261418,1896.45936,2693.704985,2998.047803,25921.71886,410.7500773,1317.177415,11783.03827,2416.398545,21714.64187,17751.03771,16340.58435,9515.282706,0,4204.253487,13476.6085,8223.594185,19109.98552,140.3548595,1166.070871,19881.36897,19881.36897,17.14285714,21387.57131,13734.37904,13315.30056,12039.75025,20576.97284,388.5674261,16533.45691,186.267177,24328.31957,24522.80813,20488.44575,7057.209385,21931.28355,21979.51689,18914.73127,4.658137972,4818.027453,0,17549.57584,15823.69575,16292.67296,15528.22275,15140.02477,15885.5396,29.97591866,23506.30258
Bac_002,14087.73718,5162.410644,43.01990564,417.8098438,8268.830082,9066.937679,4324.338414,58.75857344,2196.551886,9634.516978,11388.36396,12097.53425,6372.089352,6915.589496,0,11442.51483,14062.62844,11436.76925,6198.017711,0,69.86564311,184.0809942,9928.472277,8355.789256,30.7677497,10466.26778,12704.97491,85.99629649,11723.58368,614.2230877,5901.111355,5386.101374,13577.62724,30.51650867,152.4628457,17512.67831,15347.50184,14291.34323,10478.73907,12190.94435,0,0,1617.665372,268.6722009,3822.69916,2348.106232,1460.888833,146.878099,269.5983148,268.6722009,10790.58771,9172.182389,3977.405926,12129.22989,7896.050402,7700.283075,13.48086012,9563.991312,9763.366203,10470.13811,10037.7798,9.415526104,447.1228247,9456.573738,10908.49787,148.639248,9523.267096,10673.07233,4587.995728,10802.28791,15674.18353,100.986228,567.2294851,19.52886244,11348.80275,8.736567806,0,6744.786927,33.42598694,8.980971416,0,2730.505145,2078.366744,2207.215064,8397.864772,9799.699535,16382.21946,11094.04517,58.75857344,3039.075027,466.125571,11034.45363,5056.860631,1036.104033,3934.203859,594.6400932,6526.885468,0,15.68682887,2071.487936,2791.7668,11749.0468,1686.847373,5.746186047,32.82095,3413.810349,16.6343581,0,8992.843025,3239.819621,398.3128297,79.23582572,3945.853292,75.20118163,11131.53989,10341.93393,10355.1691,9995.153424,15148.25104,3250.378792,2810.939946,10919.31217,6124.263287,11399.87691,6189.055448,8638.821345,1225.916087,5.401202554,62.9997219,0,105.0896536,3233.045216,184.2044007,54.46512498,0,162.3648742,12135.3584,12700.61158,0,61.79328625,29468.80757,0,0,57.10619215,0,3911.266777,16.78317209,8196.730706,8369.549652,0,11810.25772,638.1972093,17141.20604,13443.95676,4770.139291,9731.387711,9427.818605,0,3500.002938,3389.605745,7220.62155,3389.605745,1875.596752,0,10497.44356,9922.46667,179.7631986,66.70818497,0,0,627.67,10974.62191,6678.826278,8048.336527,17.44818405,2686.261269,6042.605956,664.1830301,1024.609715,0,941.4296051,6042.605956,8673.528021,0,6922.890774,0,8358.414244,305.9745471,493.1500993,9.961270703,312.5056363,1529.374689,423.2941045,643.6031418,0,12913.87456,17528.6691,1169.013894,0,11724.34015,13947.395,586.1230477,394.4470807,0,0,6124.067367,257.4946084,661.260271,572.7523405,406.4346582,362.0629692,11187.55136,11187.55136,11187.55136,244.3161285,450.749393,274.6677724,292.8878341,362.0629692,598.9186733,598.9186733,598.9186733,249.4070515,10137.68299,9731.345261,4485.725067,753.5953357,0,16691.44178,15114.93945,5918.04327,119.8309321,12420.79639,11591.90205,9714.027899,11064.80325,11821.7063,0,0,12689.95744,14.73118887,6460.462453,11687.9485,13.5502301,0,11.21370809,5914.656103,5688.254182,8055.797927,177.4580939,0,606.700771,8390.090413,11591.90205,14612.57172,3333.998861,1981.638678,3182.832743,4.323873704,4.080311296,3126.828033,85.22359685,9990.693381,9994.917136,10088.7673,1031.504815,3.348680895,0,8232.79,0,66.70818497,107.2713332,411.6998253,2976.761526,12610.85293,562.5199535,353.6012497,0,0,196.8015407,89.43255608,11879.57738,1793.746777,10810.79004,12347.05741,0,10888.92315,8.249293333,6.658286499,447.1228247,9633.742201,10024.72571,11187.55136,0,0,0,8746.164913,21.9776088,0,196.8015407,40.70536822,692.3223114,200.4175502,10756.25666,2148.900187,0,70.24787939,0,0,245.5526804,11135.48886,32.63208309,0,214.7072536,337.5291567,19.99201829,0,66.82909969,0,3977.318323,18137.51924,1981.638678,2213.762752,25929.54322,493.1500993,11214.58375,0,5234.501942,5397.249599,9432.980477,11.6464876,4123.42313,5917.846447,12403.01398,16.63006817,11392.13461,11737.98789,243.891412,11939.40242,10491.69586,11939.40242,11336.41032,12275.90016,9683.523564,8435.75,8106.128623,12914.05793,9.994408242,0,4.439491265,1421.279735,394.9476726,11000.41755,6376.899229,7111.528086,816.030491,392.34,0,360.8125985,6058.986538,460.769791,0,25.20366325,7096.633679,0,9631.510679,0,11583.05931,0,75.77931369,93.67117037,0,12852.0512,9799.699535,109.8597898,0,16036.65547,14844.68114,11352.04838,175.843091,10025.53121,5491.255636,9241.352969,1313.216931,1330.242913,1929.837725,2624.928086,17528.6691,390.84677,740.7221661,8583.722643,1422.52787,14138.86308,11607.92127,10592.71473,7567.798963,10.31370463,3663.095745,8981.329815,5984.413418,14223.35964,89.88002687,562.0933534,13114.38256,13114.38256,128,15756.12953,8532.666948,9241.835893,8297.157042,13701.84738,117.3574338,10965.33202,138.5642907,16733.48389,16852.78656,13400.68332,2303.118778,14489.67492,14710.24965,12606.62718,65.43654247,2738.908658,0,11631.23725,10573.26092,10805.96501,10045.85623,10804.8971,10086.09622,0,15674.18353
Bac_003,4154.165171,340.7446329,173.7583018,1552.252637,3737.657386,4766.246327,2128.744263,422.8427573,676.1414728,3725.535814,3982.109237,4497.604463,1728.92433,442.3889199,0,2964.511074,5843.593592,5027.736238,307.655234,0,241.0284642,289.2529715,4261.781056,2167.517888,173.0117647,3084.571031,4751.349803,560.7562826,4135.24343,187.8503969,2821.498146,36.91781112,4362.479623,345.4740608,883.3070284,5090.052865,6481.45714,3985.746543,2981.614581,4181.937749,178.5596097,185.5686599,1138.513082,445.8292156,1870.316715,439.6586976,369.9117304,445.2139536,458.8975692,445.8292156,4464.383091,1278.661233,1397.629338,3953.195488,2702.436732,3516.897829,85.88756943,4323.483788,3699.842807,3849.683,3151.675857,0,38.33292402,3176.061616,4139.489244,711.3829238,2678.853019,4101.670274,2927.702122,3474.771131,6711.517433,1242.751541,248.0721278,177.0814706,2726.938139,196.8210207,0,3605.749287,0,148.113545,7.433326582,528.8253216,595.6813717,960.8006217,2987.961799,3621.814887,5613.615702,3871.96,422.8427573,398.6692123,923.6305358,4789.966632,3843.533473,1521.711314,1824.952349,185.233094,1882.731086,0,164.0914629,1626.497288,533.5954136,953.282785,3827.538657,130.1614518,176.6473771,562.3128978,0,276.0638853,3844.116622,3618.446765,1030.821647,1128.23228,720.3808091,189.7575758,4076.617553,4122.242397,3868.29929,4275.952506,5225.491596,1474.95997,1490.181191,4135.232477,2160.089362,1027.286408,2791.129402,2688.135302,22.62939717,131.9345598,0,84.37699326,0,1428.064303,798.4956474,47.73431909,0,1184.92858,5125.246706,5125.946006,0,640.7744831,12108.71898,924.5846377,71.01221443,543.4544861,0,1963.309006,39.64714803,1991.712314,1159.760988,0,4891.218499,1731.149311,6992.357862,5296.763414,2622.806901,3595.2194,3712.891839,0,236.2025802,755.086645,282.9291764,755.086645,205.5290123,0,4376.04485,4215.800271,372.6281064,0,0,0,549.67,3953.623499,3843.295531,1202.363921,0,670.3936807,246.8241321,442.0449719,512.3772255,0,251.7615402,246.8241321,3920.312547,0,2743.143673,242.6742451,1720.443282,412.9986274,507.0391427,209.2344999,186.8125737,674.3205485,202.1387895,330.4203683,0,4689.186339,5695.484969,794.7651464,0,5030.563181,4663.358231,520.3095106,648.5626355,71.87993795,79.9240679,814.4609331,832.6413018,1545.751429,1500.995602,1274.252676,1274.252676,3204.585722,3204.585722,3204.585722,941.5964046,1169.224969,941.5964046,913.2414565,1274.252676,1461.989261,1461.989261,1461.989261,438.5097394,3447.521151,3694.543157,2235.844578,900.0673467,4149.219621,6598.900334,4560.195673,227.12187,0,4908.452103,4853.826359,4249.324733,4796.833397,5207.968826,0,0,4171.608614,161.0514846,2466.196633,4381.892368,22.69203033,0,188.3331848,272.2846897,167.1325247,1243.876211,125.2845792,347.1937103,1594.825184,1721.968667,4853.826359,4485.226048,2420.623901,454.9818575,653.5308568,97.99724138,106.7427885,3728.114312,393.2093509,4200.23936,4199.035066,4282.260298,352.0917171,29.00872028,100.9430147,2875.5,437.2289401,705.1852899,545.6802504,240.0723944,1304.909154,3104.533486,1525.379864,602.0761706,0,0,760.3322287,301.3143615,3713.361397,3074.155477,3934.030788,3485.022977,35.74290251,3400.838221,229.0378778,162.5491081,38.33292402,3971.599246,3177.665574,3204.585722,64.7624366,44.05651086,209.1464069,2502.738353,792.7976773,0,586.3022462,208.3850533,1297.800345,863.4509337,4068.814942,2634.700086,0,151.1653246,28.34093693,0,0,5359.529664,0,0,1022.361836,454.0243029,148.6693886,96.62837425,0,0,290.2354071,5104.018172,454.9818575,492.414531,7247.715629,507.0391427,4196.199418,0,2249.526242,3700.291582,4025.44416,0,3082.677709,3468.620147,5182.90817,0,4451.056853,5310.506496,72.84595087,5080.881885,4620.22661,5080.881885,4919.344697,5432.456746,3998.20966,1305,2344.580436,2623.533107,197.4922365,0,109.9499444,0,779.6936977,3435.235994,1910.243239,346.1605441,14.95966472,763.9329131,0,681.1974541,1014.138078,446.221878,0,211.416657,3320.954859,0,3717.337592,0,702.0127708,0,280.9986383,756.5130635,0,4246.965476,3621.814887,128.7145365,0,6867.592574,4674.86675,4862.792141,317.7391707,2891.926267,1079.41077,4388.950704,130.2923472,2198.13453,2103.050958,1858.218771,5695.484969,248.6425477,1920.964178,2861.643798,1116.297692,3332.905657,5016.881534,3874.037854,304.9892092,0,732.9467185,3733.293196,1729.55257,4304.611109,236.4591332,483.869538,5011.055049,5011.055049,0,4863.898898,2735.524799,3415.027927,2204.596738,5064.496234,621.5261679,4119.273229,594.0006484,3750.569537,5072.313456,3883.082007,49.27429933,4549.045595,5521.849021,3577.99442,74.24267746,2836.971376,0,4873.533121,4184.399952,4576.432321,1530.31318,3114.549151,3858.079042,161.2173576,6711.517433
Bac_004,16163.75857,3625.067273,0,296.7357553,10864.63804,12136.98979,5533.734212,204.3809518,1959.041673,12152.20387,13441.09623,14322.88034,7826.715077,8081.302907,0,13107.01751,18427.5298,14431.13766,4831.956663,0,20.07782357,246.5053718,12593.75673,8379.241232,0,12126.17825,15136.78956,0,14984.871,139.4958755,4940.867648,4466.773511,16464.82313,107.3045358,292.2766837,17367.01015,17887.37258,16383.37613,12317.03495,14465.50013,1.96720336,0.879673445,4724.426944,147.2385174,6065.36887,1173.469547,1173.469547,409.4064371,147.6019348,147.2385174,13116.9535,10405.04079,5781.931659,14441.62215,9263.948551,9201.853484,30.8846126,12008.11549,12243.74289,13015.38607,12164.43356,0,140.2956502,11762.19991,13498.47619,135.3752975,11257.96876,13097.9632,5824.976311,12698.77326,21601.76655,353.8044404,1078.81057,0,12887.25122,0,0,8607.052529,0,0,32.37992636,1409.257029,2229.459442,2868.55833,10319.16173,12199.56093,19922.55598,13091.73299,204.3809518,2274.48964,898.9260292,14132.62437,8141.514419,1977.791036,7109.84857,162.1569465,4439.823341,0,0,4846.348005,1338.866023,9477.654422,1179.723526,0,0,2023.05123,0,171.9320373,11472.91268,3994.841282,876.1885711,359.5439595,4805.324143,0,12695.4781,12420.65164,13818.71102,12475.65639,18219.40341,4397.452863,3685.029211,13527.3682,7365.967276,12949.135,5827.297944,10269.9259,144.5123332,0,0,0,761.0464359,5167.159169,85.36348961,177.8822127,0,19.98142409,15950.2214,16579.93701,0,767.7867681,36584.66077,0,0,9.981440755,0,5304.639079,0,8852.067776,9256.821464,0,15467.2562,662.5500987,23151.62435,17402.70888,4498.927173,12094.63411,12041.23346,0,3063.945993,2768.139343,7048.552987,2768.139343,91.23840149,0,12344.86772,11706.38516,251.5978159,0,0,0,633.67,14123.37918,8911.28285,9345.004523,0,2488.408926,5008.68091,1076.418483,1429.176607,0,617.4194627,5008.68091,11070.66733,0,6427.382537,0,8380.836045,412.2527718,760.3083972,0,543.049543,1980.831382,576.2666687,1011.338329,0,16397.5031,20680.16988,1085.769261,0,14713.27819,17897.58024,1484.87264,935.6736908,0,0,6934.660554,500.2246394,1202.873024,1041.505598,613.3157158,160.5663114,13300.25797,13300.25797,13300.25797,107.4997383,828.2067887,415.6041175,567.460529,160.5663114,1097.612449,1097.612449,1097.612449,230.3229987,12766.66751,11612.57859,7270.551393,2132.888373,0,20498.54653,16995.09843,5076.498264,37.3797306,15921.02438,15187.22756,12038.18027,13680.71808,14735.77193,0,0,15485.39038,0,6943.205529,13740.95573,0,0,0,4809.937221,4598.453298,9345.004523,244.15837,0,1315.914212,8411.734495,15187.22756,16731.80277,7769.957561,1234.726984,1997.464155,0,0,7109.025618,353.4572828,12471.31952,12524.7708,12599.35591,359.8971427,0,0,10553.97,0,0,904.9917077,571.1482616,5948.682128,14040.71459,920.9232452,1335.806665,0,0,148.9187165,25.791201,13108.56214,4382.560375,13051.10978,14142.26473,0,12990.35946,61.09636133,0,140.2956502,12042.80713,11525.22296,13300.25797,0,0,49.83270187,10441.18093,13.99239025,0,148.9187165,71.76105245,2108.698896,351.2110862,13401.36408,3883.696804,0,91.47792422,0,0,0,14278.35391,407.0832316,0,113.0331333,298.1412895,0,0,0,0,4292.042922,17747.49167,1234.726984,1382.04894,30018.97791,760.3083972,13398.55077,0,4298.617243,9278.128579,11608.91733,0,7485.672032,9194.351147,15462.50158,0,13951.40903,14740.68246,362.8997718,14732.47327,13004.18576,14732.47327,14017.18867,15311.77367,12010.80961,9293.5,10532.62066,15432.43285,0,0,0,2406.696279,1625.512758,13905.10992,8283.54994,7988.970238,726.9135771,1358.262842,0,1334.527439,6141.687362,543.768743,0,127.2191635,8255.245935,0,12139.85562,0,14084.83552,0,5.276374347,16.60162557,0,15817.22338,12199.56093,107.072452,0,20016.78807,17215.27438,14159.94479,162.0904332,11817.09622,6281.072234,13319.55006,481.3649784,3171.434054,3639.054216,3314.194838,20680.16988,255.9060261,1906.168073,9505.390639,3113.79213,18616.7185,14582.75951,12695.89816,7372.224653,20.69727575,3523.976,11384.97436,6794.208947,16393.96115,128.6934673,2097.357393,15796.68838,15796.68838,0,18198.90423,10890.45171,11240.05296,9577.269573,16500.25228,365.4480767,13478.9881,64.10343778,22410.35948,18642.70378,14854.47574,2134.511476,16935.26124,17755.03169,15083.85335,0,6447.095098,0,15195.16527,12843.50859,13531.24468,12155.73002,12967.66111,11957.52851,5.99879921,21601.76655
